,edition,Year,City,Sport,Discipline,Athlete,Code,Gender,Event,Medal,Country
36175,winter,2010,Vancouver,Skiing,Alpine Skiing,"ZURBRIGGEN, Silvan",SUI,Men,Super Combined,Bronze,Switzerland
36176,winter,2010,Vancouver,Skiing,Alpine Skiing,"MILLER, Bode",USA,Men,Super Combined,Gold,United States
36177,winter,2010,Vancouver,Skiing,Alpine Skiing,"KOSTELIC, Ivica",CRO,Men,Super Combined,Silver,Croatia
36178,winter,2010,Vancouver,Skiing,Alpine Skiing,"PAERSON, Anja",SWE,Women,Super Combined,Bronze,Sweden
36179,winter,2010,Vancouver,Skiing,Alpine Skiing,"RIESCH, Maria",GER,Women,Super Combined,Gold,Germany
36180,winter,2010,Vancouver,Skiing,Alpine Skiing,"MANCUSO, Julia",USA,Women,Super Combined,Silver,United States
36181,winter,2010,Vancouver,Skiing,Alpine Skiing,"WEIBRECHT, Andrew",USA,Men,Super-G,Bronze,United States
36182,winter,2010,Vancouver,Skiing,Alpine Skiing,"SVINDAL, Aksel Lund",NOR,Men,Super-G,Gold,Norway
36183,winter,2010,Vancouver,Skiing,Alpine Skiing,"MILLER, Bode",USA,Men,Super-G,Silver,United States
36184,winter,2010,Vancouver,Skiing,Alpine Skiing,"VONN, Lindsey",USA,Women,Super-G,Bronze,United States
36185,winter,2010,Vancouver,Skiing,Alpine Skiing,"FISCHBACHER, Andrea",AUT,Women,Super-G,Gold,Austria
36186,winter,2010,Vancouver,Skiing,Alpine Skiing,"MAZE, Tina",SLO,Women,Super-G,Silver,Slovenia
36187,winter,2010,Vancouver,Skiing,Cross Country Skiing,"BJOERGEN, Marit",NOR,Women,10KM,Bronze,Norway
36188,winter,2010,Vancouver,Skiing,Cross Country Skiing,"KALLA, Charlotte",SWE,Women,10KM,Gold,Sweden
36189,winter,2010,Vancouver,Skiing,Cross Country Skiing,"SMIGUN-VAEHI, Kristina",EST,Women,10KM,Silver,Estonia
36190,winter,2010,Vancouver,Skiing,Cross Country Skiing,"BAUER, Lukas",CZE,Men,15KM,Bronze,Czech Republic
36191,winter,2010,Vancouver,Skiing,Cross Country Skiing,"COLOGNA, Dario",SUI,Men,15KM,Gold,Switzerland
36192,winter,2010,Vancouver,Skiing,Cross Country Skiing,"PILLER COTTRER, Pietro",ITA,Men,15KM,Silver,Italy
36193,winter,2010,Vancouver,Skiing,Cross Country Skiing,"SAARINEN, Aino-Kaisa",FIN,Women,30KM,Bronze,Finland
36194,winter,2010,Vancouver,Skiing,Cross Country Skiing,"KOWALCZYK, Justyna",POL,Women,30KM,Gold,Poland
36195,winter,2010,Vancouver,Skiing,Cross Country Skiing,"BJOERGEN, Marit",NOR,Women,30KM,Silver,Norway
36196,winter,2010,Vancouver,Skiing,Cross Country Skiing,"BAUER, Lukas",CZE,Men,4X10KM Relay,Bronze,Czech Republic
36197,winter,2010,Vancouver,Skiing,Cross Country Skiing,"JAKS, Martin",CZE,Men,4X10KM Relay,Bronze,Czech Republic
36198,winter,2010,Vancouver,Skiing,Cross Country Skiing,"KOUKAL, Martin",CZE,Men,4X10KM Relay,Bronze,Czech Republic
36199,winter,2010,Vancouver,Skiing,Cross Country Skiing,"MAGAL, Jiri",CZE,Men,4X10KM Relay,Bronze,Czech Republic
36200,winter,2010,Vancouver,Skiing,Cross Country Skiing,"HELLNER, Marcus",SWE,Men,4X10KM Relay,Gold,Sweden
36201,winter,2010,Vancouver,Skiing,Cross Country Skiing,"OLSSON, Johan",SWE,Men,4X10KM Relay,Gold,Sweden
36202,winter,2010,Vancouver,Skiing,Cross Country Skiing,"RICHARDSSON, Daniel",SWE,Men,4X10KM Relay,Gold,Sweden
36203,winter,2010,Vancouver,Skiing,Cross Country Skiing,"SOEDERGREN, Anders",SWE,Men,4X10KM Relay,Gold,Sweden
36204,winter,2010,Vancouver,Skiing,Cross Country Skiing,"BERGER, Lars",NOR,Men,4X10KM Relay,Silver,Norway
36205,winter,2010,Vancouver,Skiing,Cross Country Skiing,"HJELMESET, Odd-Bjoern",NOR,Men,4X10KM Relay,Silver,Norway
36206,winter,2010,Vancouver,Skiing,Cross Country Skiing,"JOHNSRUD SUNDBY, Martin",NOR,Men,4X10KM Relay,Silver,Norway
36207,winter,2010,Vancouver,Skiing,Cross Country Skiing,"NORTHUG, Petter",NOR,Men,4X10KM Relay,Silver,Norway
36208,winter,2010,Vancouver,Skiing,Cross Country Skiing,"KUITUNEN, Virpi",FIN,Women,4X5KM Relay,Bronze,Finland
36209,winter,2010,Vancouver,Skiing,Cross Country Skiing,"MURANEN, Pirjo",FIN,Women,4X5KM Relay,Bronze,Finland
36210,winter,2010,Vancouver,Skiing,Cross Country Skiing,"ROPONEN, Riitta-Liisa",FIN,Women,4X5KM Relay,Bronze,Finland
36211,winter,2010,Vancouver,Skiing,Cross Country Skiing,"SAARINEN, Aino-Kaisa",FIN,Women,4X5KM Relay,Bronze,Finland
36212,winter,2010,Vancouver,Skiing,Cross Country Skiing,"BJOERGEN, Marit",NOR,Women,4X5KM Relay,Gold,Norway
36213,winter,2010,Vancouver,Skiing,Cross Country Skiing,"JOHAUG, Therese",NOR,Women,4X5KM Relay,Gold,Norway
36214,winter,2010,Vancouver,Skiing,Cross Country Skiing,"SKOFTERUD, Vibeke W",NOR,Women,4X5KM Relay,Gold,Norway
36215,winter,2010,Vancouver,Skiing,Cross Country Skiing,"STEIRA, Kristin Stoermer",NOR,Women,4X5KM Relay,Gold,Norway
36216,winter,2010,Vancouver,Skiing,Cross Country Skiing,"GOSSNER, Miriam",GER,Women,4X5KM Relay,Silver,Germany
36217,winter,2010,Vancouver,Skiing,Cross Country Skiing,"NYSTAD, Claudia",GER,Women,4X5KM Relay,Silver,Germany
36218,winter,2010,Vancouver,Skiing,Cross Country Skiing,"SACHENBACHER-STEHLE, Evi",GER,Women,4X5KM Relay,Silver,Germany
36219,winter,2010,Vancouver,Skiing,Cross Country Skiing,"ZELLER, Katrin",GER,Women,4X5KM Relay,Silver,Germany
36220,winter,2010,Vancouver,Skiing,Cross Country Skiing,"OLSSON, Johan",SWE,Men,50KM,Bronze,Sweden
36221,winter,2010,Vancouver,Skiing,Cross Country Skiing,"NORTHUG, Petter",NOR,Men,50KM,Gold,Norway
36222,winter,2010,Vancouver,Skiing,Cross Country Skiing,"TEICHMANN, Axel",GER,Men,50KM,Silver,Germany
36223,winter,2010,Vancouver,Skiing,Cross Country Skiing,"OLSSON, Johan",SWE,Men,Combined 15 + 15KM Mass Start,Bronze,Sweden
36224,winter,2010,Vancouver,Skiing,Cross Country Skiing,"HELLNER, Marcus",SWE,Men,Combined 15 + 15KM Mass Start,Gold,Sweden
36225,winter,2010,Vancouver,Skiing,Cross Country Skiing,"ANGERER, Tobias",GER,Men,Combined 15 + 15KM Mass Start,Silver,Germany
36226,winter,2010,Vancouver,Skiing,Cross Country Skiing,"KOWALCZYK, Justyna",POL,Women,Combined 7.5 + 7.5Km Mass Start,Bronze,Poland
36227,winter,2010,Vancouver,Skiing,Cross Country Skiing,"BJOERGEN, Marit",NOR,Women,Combined 7.5 + 7.5Km Mass Start,Gold,Norway
36228,winter,2010,Vancouver,Skiing,Cross Country Skiing,"HAAG, Anna",SWE,Women,Combined 7.5 + 7.5Km Mass Start,Silver,Sweden
36229,winter,2010,Vancouver,Skiing,Cross Country Skiing,"NORTHUG, Petter",NOR,Men,Sprint 1.5KM,Bronze,Norway
36230,winter,2010,Vancouver,Skiing,Cross Country Skiing,"KRIUKOV, Nikita",RUS,Men,Sprint 1.5KM,Gold,Russia
36231,winter,2010,Vancouver,Skiing,Cross Country Skiing,"PANZHINSKIY, Alexander",RUS,Men,Sprint 1.5KM,Silver,Russia
36232,winter,2010,Vancouver,Skiing,Cross Country Skiing,"MAJDIC, Petra",SLO,Women,Sprint 1.5KM,Bronze,Slovenia
36233,winter,2010,Vancouver,Skiing,Cross Country Skiing,"BJOERGEN, Marit",NOR,Women,Sprint 1.5KM,Gold,Norway
36234,winter,2010,Vancouver,Skiing,Cross Country Skiing,"KOWALCZYK, Justyna",POL,Women,Sprint 1.5KM,Silver,Poland
36235,winter,2010,Vancouver,Skiing,Cross Country Skiing,"MORILOV, Nikolay",RUS,Men,Team Sprint,Bronze,Russia
36236,winter,2010,Vancouver,Skiing,Cross Country Skiing,"PETUKHOV, Alexey",RUS,Men,Team Sprint,Bronze,Russia
36237,winter,2010,Vancouver,Skiing,Cross Country Skiing,"NORTHUG, Petter",NOR,Men,Team Sprint,Gold,Norway
36238,winter,2010,Vancouver,Skiing,Cross Country Skiing,"PETTERSEN, Oeystein",NOR,Men,Team Sprint,Gold,Norway
36239,winter,2010,Vancouver,Skiing,Cross Country Skiing,"TEICHMANN, Axel",GER,Men,Team Sprint,Silver,Germany
36240,winter,2010,Vancouver,Skiing,Cross Country Skiing,"TSCHARNKE, Tim",GER,Men,Team Sprint,Silver,Germany
36241,winter,2010,Vancouver,Skiing,Cross Country Skiing,"KHAZOVA, Irina",RUS,Women,Team Sprint,Bronze,Russia
36242,winter,2010,Vancouver,Skiing,Cross Country Skiing,"KOROSTELEVA, Natalia",RUS,Women,Team Sprint,Bronze,Russia
36243,winter,2010,Vancouver,Skiing,Cross Country Skiing,"NYSTAD, Claudia",GER,Women,Team Sprint,Gold,Germany
36244,winter,2010,Vancouver,Skiing,Cross Country Skiing,"SACHENBACHER-STEHLE, Evi",GER,Women,Team Sprint,Gold,Germany
36245,winter,2010,Vancouver,Skiing,Cross Country Skiing,"HAAG, Anna",SWE,Women,Team Sprint,Silver,Sweden
36246,winter,2010,Vancouver,Skiing,Cross Country Skiing,"KALLA, Charlotte",SWE,Women,Team Sprint,Silver,Sweden
36247,winter,2010,Vancouver,Skiing,Freestyle Skiing,"LIU, Zhongqing",CHN,Men,Aerials,Bronze,China
36248,winter,2010,Vancouver,Skiing,Freestyle Skiing,"GRISHIN, Alexei",BLR,Men,Aerials,Gold,Belarus
36249,winter,2010,Vancouver,Skiing,Freestyle Skiing,"PETERSON, Jeret",USA,Men,Aerials,Silver,United States
36250,winter,2010,Vancouver,Skiing,Freestyle Skiing,"GUO, Xinxin",CHN,Women,Aerials,Bronze,China
36251,winter,2010,Vancouver,Skiing,Freestyle Skiing,"LASSILA, Lydia",AUS,Women,Aerials,Gold,Australia
36252,winter,2010,Vancouver,Skiing,Freestyle Skiing,"LI, Nina",CHN,Women,Aerials,Silver,China
36253,winter,2010,Vancouver,Skiing,Freestyle Skiing,"WILSON, Bryon",USA,Men,Moguls,Bronze,United States
36254,winter,2010,Vancouver,Skiing,Freestyle Skiing,"BILODEAU, Alexandre",CAN,Men,Moguls,Gold,Canada
36255,winter,2010,Vancouver,Skiing,Freestyle Skiing,"BEGG-SMITH, Dale",AUS,Men,Moguls,Silver,Australia
36256,winter,2010,Vancouver,Skiing,Freestyle Skiing,"BAHRKE, Shannon",USA,Women,Moguls,Bronze,United States
36257,winter,2010,Vancouver,Skiing,Freestyle Skiing,"KEARNEY, Hannah",USA,Women,Moguls,Gold,United States
36258,winter,2010,Vancouver,Skiing,Freestyle Skiing,"HEIL, Jennifer",CAN,Women,Moguls,Silver,Canada
36259,winter,2010,Vancouver,Skiing,Freestyle Skiing,"GROENVOLD, Audun",NOR,Men,Ski Cross,Bronze,Norway
36260,winter,2010,Vancouver,Skiing,Freestyle Skiing,"SCHMID, Michael",SUI,Men,Ski Cross,Gold,Switzerland
36261,winter,2010,Vancouver,Skiing,Freestyle Skiing,"MATT, Andreas",AUT,Men,Ski Cross,Silver,Austria
36262,winter,2010,Vancouver,Skiing,Freestyle Skiing,"JOSSERAND, Marion",FRA,Women,Ski Cross,Bronze,France
36263,winter,2010,Vancouver,Skiing,Freestyle Skiing,"McIVOR, Ashleigh",CAN,Women,Ski Cross,Gold,Canada
36264,winter,2010,Vancouver,Skiing,Freestyle Skiing,"BERNTSEN, Hedda",NOR,Women,Ski Cross,Silver,Norway
36265,winter,2010,Vancouver,Skiing,Nordic Combined,"PITTIN, Alessandro",ITA,Men,"Individual, Ski Jumping K90 (70M)",Bronze,Italy
36266,winter,2010,Vancouver,Skiing,Nordic Combined,"LAMY CHAPPUIS, Jason",FRA,Men,"Individual, Ski Jumping K90 (70M)",Gold,France
36267,winter,2010,Vancouver,Skiing,Nordic Combined,"SPILLANE, Johnny",USA,Men,"Individual, Ski Jumping K90 (70M)",Silver,United States
36268,winter,2010,Vancouver,Skiing,Nordic Combined,"GRUBER, Bernhard",AUT,Men,Sprint K120,Bronze,Austria
36269,winter,2010,Vancouver,Skiing,Nordic Combined,"DEMONG, Bill",USA,Men,Sprint K120,Gold,United States
36270,winter,2010,Vancouver,Skiing,Nordic Combined,"SPILLANE, Johnny",USA,Men,Sprint K120,Silver,United States
36271,winter,2010,Vancouver,Skiing,Nordic Combined,"EDELMANN, Tino",GER,Men,"Team, 4X5 KM",Bronze,Germany
36272,winter,2010,Vancouver,Skiing,Nordic Combined,"FRENZEL, Eric",GER,Men,"Team, 4X5 KM",Bronze,Germany
36273,winter,2010,Vancouver,Skiing,Nordic Combined,"KIRCHEISEN, Bjoern",GER,Men,"Team, 4X5 KM",Bronze,Germany
36274,winter,2010,Vancouver,Skiing,Nordic Combined,"RYDZEK, Johannes",GER,Men,"Team, 4X5 KM",Bronze,Germany
36275,winter,2010,Vancouver,Skiing,Nordic Combined,"GOTTWALD, Felix",AUT,Men,"Team, 4X5 KM",Gold,Austria
36276,winter,2010,Vancouver,Skiing,Nordic Combined,"GRUBER, Bernhard",AUT,Men,"Team, 4X5 KM",Gold,Austria
36277,winter,2010,Vancouver,Skiing,Nordic Combined,"KREINER, David",AUT,Men,"Team, 4X5 KM",Gold,Austria
36278,winter,2010,Vancouver,Skiing,Nordic Combined,"STECHER, Mario",AUT,Men,"Team, 4X5 KM",Gold,Austria
36279,winter,2010,Vancouver,Skiing,Nordic Combined,"CAMEROTA, Brett",USA,Men,"Team, 4X5 KM",Silver,United States
36280,winter,2010,Vancouver,Skiing,Nordic Combined,"DEMONG, Bill",USA,Men,"Team, 4X5 KM",Silver,United States
36281,winter,2010,Vancouver,Skiing,Nordic Combined,"LODWICK, Todd",USA,Men,"Team, 4X5 KM",Silver,United States
36282,winter,2010,Vancouver,Skiing,Nordic Combined,"SPILLANE, Johnny",USA,Men,"Team, 4X5 KM",Silver,United States
36283,winter,2010,Vancouver,Skiing,Ski Jumping,"SCHLIERENZAUER, Gregor",AUT,Men,K120 Individual (90M),Bronze,Austria
36284,winter,2010,Vancouver,Skiing,Ski Jumping,"AMMANN, Simon",SUI,Men,K120 Individual (90M),Gold,Switzerland
36285,winter,2010,Vancouver,Skiing,Ski Jumping,"MALYSZ, Adam",POL,Men,K120 Individual (90M),Silver,Poland
36286,winter,2010,Vancouver,Skiing,Ski Jumping,"BARDAL, Anders",NOR,Men,K120 Team (90M),Bronze,Norway
36287,winter,2010,Vancouver,Skiing,Ski Jumping,"EVENSEN, Johan Remen",NOR,Men,K120 Team (90M),Bronze,Norway
36288,winter,2010,Vancouver,Skiing,Ski Jumping,"HILDE, Tom",NOR,Men,K120 Team (90M),Bronze,Norway
36289,winter,2010,Vancouver,Skiing,Ski Jumping,"JACOBSEN, Anders",NOR,Men,K120 Team (90M),Bronze,Norway
36290,winter,2010,Vancouver,Skiing,Ski Jumping,"KOFLER, Andreas",AUT,Men,K120 Team (90M),Gold,Austria
36291,winter,2010,Vancouver,Skiing,Ski Jumping,"LOITZL, Wolfgang",AUT,Men,K120 Team (90M),Gold,Austria
36292,winter,2010,Vancouver,Skiing,Ski Jumping,"MORGENSTERN, Thomas",AUT,Men,K120 Team (90M),Gold,Austria
36293,winter,2010,Vancouver,Skiing,Ski Jumping,"SCHLIERENZAUER, Gregor",AUT,Men,K120 Team (90M),Gold,Austria
36294,winter,2010,Vancouver,Skiing,Ski Jumping,"NEUMAYER, Michael",GER,Men,K120 Team (90M),Silver,Germany
36295,winter,2010,Vancouver,Skiing,Ski Jumping,"SCHMITT, Martin",GER,Men,K120 Team (90M),Silver,Germany
36296,winter,2010,Vancouver,Skiing,Ski Jumping,"UHRMANN, Michael",GER,Men,K120 Team (90M),Silver,Germany
36297,winter,2010,Vancouver,Skiing,Ski Jumping,"WANK, Andreas",GER,Men,K120 Team (90M),Silver,Germany
36298,winter,2010,Vancouver,Skiing,Ski Jumping,"SCHLIERENZAUER, Gregor",AUT,Men,K90 Individual (70M),Bronze,Austria
36299,winter,2010,Vancouver,Skiing,Ski Jumping,"AMMANN, Simon",SUI,Men,K90 Individual (70M),Gold,Switzerland
36300,winter,2010,Vancouver,Skiing,Ski Jumping,"MALYSZ, Adam",POL,Men,K90 Individual (70M),Silver,Poland
36301,winter,2010,Vancouver,Skiing,Snowboard,"BOZZETTO, Mathieu",FRA,Men,Giant Parallel Slalom,Bronze,France
36302,winter,2010,Vancouver,Skiing,Snowboard,"ANDERSON, Jasey Jay",CAN,Men,Giant Parallel Slalom,Gold,Canada
36303,winter,2010,Vancouver,Skiing,Snowboard,"KARL, Benjamin",AUT,Men,Giant Parallel Slalom,Silver,Austria
36304,winter,2010,Vancouver,Skiing,Snowboard,"KREINER, Marion",AUT,Women,Giant Parallel Slalom,Bronze,Austria
36305,winter,2010,Vancouver,Skiing,Snowboard,"SAUERBREIJ, Nicolien",NED,Women,Giant Parallel Slalom,Gold,Netherlands
36306,winter,2010,Vancouver,Skiing,Snowboard,"ILYUKHINA, Ekaterina",RUS,Women,Giant Parallel Slalom,Silver,Russia
36307,winter,2010,Vancouver,Skiing,Snowboard,"LAGO, Scott",USA,Men,Half-Pipe,Bronze,United States
36308,winter,2010,Vancouver,Skiing,Snowboard,"WHITE, Shaun",USA,Men,Half-Pipe,Gold,United States
36309,winter,2010,Vancouver,Skiing,Snowboard,"PIIROINEN, Peetu",FIN,Men,Half-Pipe,Silver,Finland
36310,winter,2010,Vancouver,Skiing,Snowboard,"CLARK, Kelly",USA,Women,Half-Pipe,Bronze,United States
36311,winter,2010,Vancouver,Skiing,Snowboard,"BRIGHT, Torah",AUS,Women,Half-Pipe,Gold,Australia
36312,winter,2010,Vancouver,Skiing,Snowboard,"TETER, Hannah",USA,Women,Half-Pipe,Silver,United States
36313,winter,2010,Vancouver,Skiing,Snowboard,"RAMOIN, Tony",FRA,Men,Snowboard Cross,Bronze,France
36314,winter,2010,Vancouver,Skiing,Snowboard,"WESCOTT, Seth",USA,Men,Snowboard Cross,Gold,United States
36315,winter,2010,Vancouver,Skiing,Snowboard,"ROBERTSON, Mike",CAN,Men,Snowboard Cross,Silver,Canada
36316,winter,2010,Vancouver,Skiing,Snowboard,"NOBS, Olivia",SUI,Women,Snowboard Cross,Bronze,Switzerland
36317,winter,2010,Vancouver,Skiing,Snowboard,"RICKER, Maelle",CAN,Women,Snowboard Cross,Gold,Canada
36318,winter,2010,Vancouver,Skiing,Snowboard,"ANTHONIOZ, Deborah",FRA,Women,Snowboard Cross,Silver,France
36319,winter,2014,Sochi,Biathlon,Biathlon,"LANDERTINGER, Dominik",AUT,Men,10KM,Silver,Austria
36320,winter,2014,Sochi,Biathlon,Biathlon,"SOUKUP, Jaroslav",CZE,Men,10KM,Bronze,Czech Republic
36321,winter,2014,Sochi,Biathlon,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,10KM,Gold,Norway
36322,winter,2014,Sochi,Biathlon,Biathlon,"MORAVEC, Ondrej",CZE,Men,12.5Km Pursuit,Silver,Czech Republic
36323,winter,2014,Sochi,Biathlon,Biathlon,"BEATRIX, Jean Guillaume",FRA,Men,12.5Km Pursuit,Bronze,France
36324,winter,2014,Sochi,Biathlon,Biathlon,"FOURCADE, Martin",FRA,Men,12.5Km Pursuit,Gold,France
36325,winter,2014,Sochi,Biathlon,Biathlon,"MORAVEC, Ondrej",CZE,Men,15KM Mass Start,Bronze,Czech Republic
36326,winter,2014,Sochi,Biathlon,Biathlon,"FOURCADE, Martin",FRA,Men,15KM Mass Start,Silver,France
36327,winter,2014,Sochi,Biathlon,Biathlon,"SVENDSEN, Emil Hegle",NOR,Men,15KM Mass Start,Gold,Norway
36328,winter,2014,Sochi,Biathlon,Biathlon,"FOURCADE, Martin",FRA,Men,20KM,Gold,France
36329,winter,2014,Sochi,Biathlon,Biathlon,"LESSER, Erik",GER,Men,20KM,Silver,Germany
36330,winter,2014,Sochi,Biathlon,Biathlon,"GARANICHEV, Evgeniy",RUS,Men,20KM,Bronze,Russia
36331,winter,2014,Sochi,Biathlon,Biathlon,"EDER, Simon",AUT,Men,4X7.5KM Relay,Bronze,Austria
36332,winter,2014,Sochi,Biathlon,Biathlon,"LANDERTINGER, Dominik",AUT,Men,4X7.5KM Relay,Bronze,Austria
36333,winter,2014,Sochi,Biathlon,Biathlon,"MESOTITSCH, Daniel",AUT,Men,4X7.5KM Relay,Bronze,Austria
36334,winter,2014,Sochi,Biathlon,Biathlon,"SUMANN, Christoph",AUT,Men,4X7.5KM Relay,Bronze,Austria
36335,winter,2014,Sochi,Biathlon,Biathlon,"BOEHM, Daniel",GER,Men,4X7.5KM Relay,Silver,Germany
36336,winter,2014,Sochi,Biathlon,Biathlon,"LESSER, Erik",GER,Men,4X7.5KM Relay,Silver,Germany
36337,winter,2014,Sochi,Biathlon,Biathlon,"PEIFFER, Arnd",GER,Men,4X7.5KM Relay,Silver,Germany
36338,winter,2014,Sochi,Biathlon,Biathlon,"SCHEMPP, Simon",GER,Men,4X7.5KM Relay,Silver,Germany
36339,winter,2014,Sochi,Biathlon,Biathlon,"MALYSHKO, Dmitry",RUS,Men,4X7.5KM Relay,Gold,Russia
36340,winter,2014,Sochi,Biathlon,Biathlon,"SHIPULIN, Anton",RUS,Men,4X7.5KM Relay,Gold,Russia
36341,winter,2014,Sochi,Biathlon,Biathlon,"USTYUGOV, Evgeny",RUS,Men,4X7.5KM Relay,Gold,Russia
36342,winter,2014,Sochi,Biathlon,Biathlon,"VOLKOV, Alexey",RUS,Men,4X7.5KM Relay,Gold,Russia
36343,winter,2014,Sochi,Biathlon,Biathlon,"MORAVEC, Ondrej",CZE,Men,Relay Mix,Silver,Czech Republic
36344,winter,2014,Sochi,Biathlon,Biathlon,"SOUKUP, Jaroslav",CZE,Men,Relay Mix,Silver,Czech Republic
36345,winter,2014,Sochi,Biathlon,Biathlon,"HOFER, Lukas",ITA,Men,Relay Mix,Bronze,Italy
36346,winter,2014,Sochi,Biathlon,Biathlon,"WINDISCH, Dominik",ITA,Men,Relay Mix,Bronze,Italy
36347,winter,2014,Sochi,Biathlon,Biathlon,"BJOERNDALEN, Ole Einar",NOR,Men,Relay Mix,Gold,Norway
36348,winter,2014,Sochi,Biathlon,Biathlon,"SVENDSEN, Emil Hegle",NOR,Men,Relay Mix,Gold,Norway
36349,winter,2014,Sochi,Biathlon,Biathlon,"DOMRACHEVA, Darya",BLR,Women,10KM Pursuit,Gold,Belarus
36350,winter,2014,Sochi,Biathlon,Biathlon,"BERGER, Tora",NOR,Women,10KM Pursuit,Silver,Norway
36351,winter,2014,Sochi,Biathlon,Biathlon,"GREGORIN, Teja",SLO,Women,10KM Pursuit,Bronze,Slovenia
36352,winter,2014,Sochi,Biathlon,Biathlon,"DOMRACHEVA, Darya",BLR,Women,12.5KM Mass Start,Gold,Belarus
36353,winter,2014,Sochi,Biathlon,Biathlon,"SOUKALOVA, Gabriela",CZE,Women,12.5KM Mass Start,Silver,Czech Republic
36354,winter,2014,Sochi,Biathlon,Biathlon,"ECKHOFF, Tiril",NOR,Women,12.5KM Mass Start,Bronze,Norway
36355,winter,2014,Sochi,Biathlon,Biathlon,"DOMRACHEVA, Darya",BLR,Women,15KM,Gold,Belarus
36356,winter,2014,Sochi,Biathlon,Biathlon,"SKARDINO, Nadezhda",BLR,Women,15KM,Bronze,Belarus
36357,winter,2014,Sochi,Biathlon,Biathlon,"GASPARIN, Selina",SUI,Women,15KM,Silver,Switzerland
36358,winter,2014,Sochi,Biathlon,Biathlon,"BERGER, Tora",NOR,Women,4X6KM Relay,Bronze,Norway
36359,winter,2014,Sochi,Biathlon,Biathlon,"ECKHOFF, Tiril",NOR,Women,4X6KM Relay,Bronze,Norway
36360,winter,2014,Sochi,Biathlon,Biathlon,"FLATLAND, Ann Kristin Aafedt",NOR,Women,4X6KM Relay,Bronze,Norway
36361,winter,2014,Sochi,Biathlon,Biathlon,"HORN, Fanny Welle-Strand",NOR,Women,4X6KM Relay,Bronze,Norway
36362,winter,2014,Sochi,Biathlon,Biathlon,"ROMANOVA, Yana",RUS,Women,4X6KM Relay,Silver,Russia
36363,winter,2014,Sochi,Biathlon,Biathlon,"SHUMILOVA, Ekaterina",RUS,Women,4X6KM Relay,Silver,Russia
36364,winter,2014,Sochi,Biathlon,Biathlon,"VILUKHINA, Olga",RUS,Women,4X6KM Relay,Silver,Russia
36365,winter,2014,Sochi,Biathlon,Biathlon,"ZAITSEVA, Olga",RUS,Women,4X6KM Relay,Silver,Russia
36366,winter,2014,Sochi,Biathlon,Biathlon,"DZHYMA, Juliya",UKR,Women,4X6KM Relay,Gold,Ukraine
36367,winter,2014,Sochi,Biathlon,Biathlon,"PIDHRUSHNA, Olena",UKR,Women,4X6KM Relay,Gold,Ukraine
36368,winter,2014,Sochi,Biathlon,Biathlon,"SEMERENKO, Valj",UKR,Women,4X6KM Relay,Gold,Ukraine
36369,winter,2014,Sochi,Biathlon,Biathlon,"SEMERENKO, Vita",UKR,Women,4X6KM Relay,Gold,Ukraine
36370,winter,2014,Sochi,Biathlon,Biathlon,"VILUKHINA, Olga",RUS,Women,7.5KM,Silver,Russia
36371,winter,2014,Sochi,Biathlon,Biathlon,"KUZMINA, Anastazia",SVK,Women,7.5KM,Gold,Slovakia
36372,winter,2014,Sochi,Biathlon,Biathlon,"SEMERENKO, Vita",UKR,Women,7.5KM,Bronze,Ukraine
36373,winter,2014,Sochi,Biathlon,Biathlon,"SOUKALOVA, Gabriela",CZE,Women,Relay Mix,Silver,Czech Republic
36374,winter,2014,Sochi,Biathlon,Biathlon,"VITKOVA, Veronika",CZE,Women,Relay Mix,Silver,Czech Republic
36375,winter,2014,Sochi,Biathlon,Biathlon,"OBERHOFER, Karin",ITA,Women,Relay Mix,Bronze,Italy
36376,winter,2014,Sochi,Biathlon,Biathlon,"WIERER, Dorothea",ITA,Women,Relay Mix,Bronze,Italy
